name,n_taxa,n_trees,n_reticulations,msa_size,sites_per_tree,sampling_type,simulation_type,celine_params,brlen_scaler,seqgen_params,near_zero_branches_raxml,n_equal_tree_pairs,true_network_weirdness,true_network_path,fixed_reticulation_prob,runtime_raxml,inferred_network_path,likelihood_type,brlen_linkage_type,start_type,timeout,n_random_start_networks,n_parsimony_start_networks,runtime_inference,use_partitioned_msa,n_reticulations_inferred,bic_true,logl_true,bic_inferred,logl_inferred,bic_raxml,logl_raxml,rf_absolute_raxml,rf_relative_raxml,rf_absolute_inferred,rf_relative_inferred,msa_patterns,unrooted_softwired_network_distance,unrooted_hardwired_network_distance,unrooted_displayed_trees_distance,rooted_softwired_network_distance,rooted_hardwired_network_distance,rooted_displayed_trees_distance,rooted_tripartition_distance,rooted_path_multiplicity_distance,rooted_nested_labels_distance
/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_10_0/0_0,40,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.3482712190481836| 'lambda': 18.957543594568616| 'nu': 0.05687263078370585| 'no_of_leaves': 40| 'no_of_hybrids': 4| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_10_0/0_0_true_network.nw,0.5,243.435,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_10_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,9306.362,True,4.0,442446.4205,-219632.2727,442558.1554,-219688.1401,482746.6168,-239889.3246,-1,-1,-1,-1,14453,0.0875,0.1333333333,1.0,0.2446808511,0.1333333333,1.0,0.1333333333,0.06976744186,0.4137931034
/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_21_0/0_0,40,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.1607080920309102| 'lambda': 24.484384682443935| 'nu': 0.07345315404733181| 'no_of_leaves': 40| 'no_of_hybrids': 4| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_21_0/0_0_true_network.nw,0.5,182.882,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_21_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,9928.671999999999,True,4.0,358361.9825,-177590.0536,358400.9165,-177609.5206,380000.55,-188516.2912,-1,-1,-1,-1,12470,0.0,0.1590909091,1.0,0.1724137931,0.1777777778,1.0,0.1739130435,0.09195402299,0.16
/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_21_0/0_0,40,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.1607080920309102| 'lambda': 24.484384682443935| 'nu': 0.07345315404733181| 'no_of_leaves': 40| 'no_of_hybrids': 4| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_21_0/0_0_true_network.nw,0.5,182.882,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_21_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,9842.315999999999,True,4.0,358361.9825,-177590.0536,358371.4276,-177594.7762,380000.55,-188516.2912,-1,-1,-1,-1,12470,0.0,0.1590909091,1.0,0.1724137931,0.1777777778,1.0,0.1739130435,0.09195402299,0.16
/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_22_0/0_0,40,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.39401004163773434| 'lambda': 15.218476798946906| 'nu': 0.04565543039684072| 'no_of_leaves': 40| 'no_of_hybrids': 4| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_22_0/0_0_true_network.nw,0.5,220.233,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_22_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,6790.87,True,4.0,497878.5935,-247348.3592,498059.8008,-247438.9628,519731.7869,-258381.9096,-1,-1,-1,-1,15036,0.0,0.02380952381,1.0,0.06060606061,0.02380952381,1.0,0.04651162791,0.02380952381,0.1224489796
/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_22_0/0_0,40,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.39401004163773434| 'lambda': 15.218476798946906| 'nu': 0.04565543039684072| 'no_of_leaves': 40| 'no_of_hybrids': 4| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_22_0/0_0_true_network.nw,0.5,220.233,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_22_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,7331.019,True,4.0,497878.5935,-247348.3592,498047.3532,-247432.73899999997,519731.7869,-258381.9096,-1,-1,-1,-1,15036,0.0,0.02380952381,1.0,0.06060606061,0.02380952381,1.0,0.04651162791,0.02380952381,0.1224489796
/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_23_0/0_0,40,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.41003576293613375| 'lambda': 12.03489508139602| 'nu': 0.036104685244188056| 'no_of_leaves': 40| 'no_of_hybrids': 4| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_23_0/0_0_true_network.nw,0.5,206.916,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_23_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,7166.956,True,4.0,504110.75899999996,-250464.4419,504734.2283,-250776.1765,529399.5336,-263215.783,-1,-1,-1,-1,15099,0.0,0.0,1.0,0.05714285714,0.02380952381,1.0,0.02380952381,0.02380952381,0.04255319149
/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_23_0/0_0,40,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.41003576293613375| 'lambda': 12.03489508139602| 'nu': 0.036104685244188056| 'no_of_leaves': 40| 'no_of_hybrids': 4| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_23_0/0_0_true_network.nw,0.5,206.916,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_23_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,7793.305,True,4.0,504110.75899999996,-250464.4419,504734.2283,-250776.1765,529399.5336,-263215.783,-1,-1,-1,-1,15099,0.0,0.0,1.0,0.05714285714,0.02380952381,1.0,0.02380952381,0.02380952381,0.04255319149
/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_24_0/0_0,40,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.470519040270052| 'lambda': 7.577646583164547| 'nu': 0.02273293974949364| 'no_of_leaves': 40| 'no_of_hybrids': 4| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_24_0/0_0_true_network.nw,0.5,273.617,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_24_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,20817.456000000002,True,5.0,642440.8097,-319629.4672,642787.1719,-319775.9099,653657.7686,-325344.9005,-1,-1,-1,-1,15872,0.08695652174,0.2222222222,1.0,0.4418604651,0.3921568627,1.0,0.4259259259,0.2604166667,0.4590163934
/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_24_0/0_0,40,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.470519040270052| 'lambda': 7.577646583164547| 'nu': 0.02273293974949364| 'no_of_leaves': 40| 'no_of_hybrids': 4| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_24_0/0_0_true_network.nw,0.5,273.617,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_24_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,49184.61,True,6.0,642440.8097,-319629.4672,642623.6345,-319667.4028,653657.7686,-325344.9005,-1,-1,-1,-1,15872,0.4672131148,0.2444444444,1.0,0.65,0.38,1.0,0.4259259259,0.2680412371,0.4761904762
/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_25_0/0_0,40,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.1605113228482966| 'lambda': 20.48844695763201| 'nu': 0.061465340872896033| 'no_of_leaves': 40| 'no_of_hybrids': 4| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_25_0/0_0_true_network.nw,0.5,166.773,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_25_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,10803.257,True,4.0,388905.6325,-192861.8787,389445.8288,-193131.9768,410373.8282,-203702.9303,-1,-1,-1,-1,13254,0.2068965517,0.2173913043,1.0,0.4,0.306122449,1.0,0.32,0.1758241758,0.5161290323
/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_25_0/0_0,40,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.1605113228482966| 'lambda': 20.48844695763201| 'nu': 0.061465340872896033| 'no_of_leaves': 40| 'no_of_hybrids': 4| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_25_0/0_0_true_network.nw,0.5,166.773,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_25_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,11307.291000000001,True,4.0,388905.6325,-192861.8787,389045.6172,-192931.871,410373.8282,-203702.9303,-1,-1,-1,-1,13254,0.02409638554,0.1777777778,1.0,0.4537037037,0.2916666667,1.0,0.306122449,0.1758241758,0.4406779661
/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_26_0/0_0,40,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.6048354670013812| 'lambda': 9.021822961095548| 'nu': 0.027065468883286644| 'no_of_leaves': 40| 'no_of_hybrids': 4| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_26_0/0_0_true_network.nw,0.5,312.569,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_26_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,9302.065,True,4.0,722191.7726,-359504.9487,722268.9723,-359543.5485,755086.7990000001,-376059.4157,-1,-1,-1,-1,15962,0.05128205128,0.1555555556,1.0,0.1860465116,0.1555555556,1.0,0.1739130435,0.09195402299,0.3859649123
/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_26_0/0_0,40,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.6048354670013812| 'lambda': 9.021822961095548| 'nu': 0.027065468883286644| 'no_of_leaves': 40| 'no_of_hybrids': 4| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_26_0/0_0_true_network.nw,0.5,312.569,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_26_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,10011.431999999999,True,4.0,722191.7726,-359504.9487,722242.4593,-359530.2921,755086.7990000001,-376059.4157,-1,-1,-1,-1,15962,0.05128205128,0.1555555556,1.0,0.1860465116,0.1555555556,1.0,0.1739130435,0.09195402299,0.3859649123
/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_27_0/0_0,40,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.3347230196385098| 'lambda': 9.006188725355134| 'nu': 0.027018566176065403| 'no_of_leaves': 40| 'no_of_hybrids': 4| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_27_0/0_0_true_network.nw,0.5,215.94099999999997,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_27_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,4956.593,True,3.0,555078.9688,-275948.5468,555201.3827,-276036.4922,571712.2219,-284372.1271,-1,-1,-1,-1,15507,0.05084745763,0.1590909091,1.0,0.2394366197,0.1590909091,1.0,0.1956521739,0.1460674157,0.3333333333
/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_27_0/0_0,40,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.3347230196385098| 'lambda': 9.006188725355134| 'nu': 0.027018566176065403| 'no_of_leaves': 40| 'no_of_hybrids': 4| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_27_0/0_0_true_network.nw,0.5,215.94099999999997,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_27_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,5060.014,True,3.0,555078.9535,-275948.5391,555171.7707,-276021.6862,571712.2219,-284372.1271,-1,-1,-1,-1,15507,0.05084745763,0.1590909091,1.0,0.2394366197,0.1590909091,1.0,0.1956521739,0.1460674157,0.3333333333
/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_28_0/0_0,40,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.12559346912316138| 'lambda': 24.784746174360055| 'nu': 0.07435423852308017| 'no_of_leaves': 40| 'no_of_hybrids': 4| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_28_0/0_0_true_network.nw,0.5,128.989,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_28_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,2048.4770000000008,True,3.0,296075.5253,-146446.825,296190.1285,-146530.8651,307287.9433,-152159.9878,-1,-1,-1,-1,10451,0.1846153846,0.2,1.0,0.4880952381,0.2916666667,1.0,0.306122449,0.1868131868,0.3333333333
/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_28_0/0_0,40,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.12559346912316138| 'lambda': 24.784746174360055| 'nu': 0.07435423852308017| 'no_of_leaves': 40| 'no_of_hybrids': 4| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_28_0/0_0_true_network.nw,0.5,128.989,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_28_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,5204.212,True,4.0,296075.5111,-146446.818,296161.2021,-146489.6634,307287.9433,-152159.9878,-1,-1,-1,-1,10451,0.06153846154,0.2,1.0,0.5326086957,0.2916666667,1.0,0.32,0.1956521739,0.3571428571
/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_29_0/0_0,40,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.22583604703127638| 'lambda': 24.821835626829586| 'nu': 0.07446550688048875| 'no_of_leaves': 40| 'no_of_hybrids': 4| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_29_0/0_0_true_network.nw,0.5,149.20600000000005,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_29_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,4661.844,True,4.0,361926.2697,-179372.1973,361973.3204,-179395.7226,382072.3768,-189552.2046,-1,-1,-1,-1,12545,0.125,0.07142857143,1.0,0.1571428571,0.06976744186,1.0,0.06976744186,0.04705882353,0.16
/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_29_0/0_0,40,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.22583604703127638| 'lambda': 24.821835626829586| 'nu': 0.07446550688048875| 'no_of_leaves': 40| 'no_of_hybrids': 4| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_29_0/0_0_true_network.nw,0.5,149.20600000000005,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_29_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,5346.922,True,4.0,361926.2697,-179372.1973,361973.3834,-179395.7541,382072.3768,-189552.2046,-1,-1,-1,-1,12545,0.125,0.07142857143,1.0,0.1571428571,0.06976744186,1.0,0.06976744186,0.04705882353,0.16
/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_2_0/0_0,40,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.2157004537867089| 'lambda': 16.162530388793858| 'nu': 0.04848759116638157| 'no_of_leaves': 40| 'no_of_hybrids': 4| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,1,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_2_0/0_0_true_network.nw,0.5,207.545,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_2_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,3666.4509999999996,True,3.0,439057.0770000001,-217937.6009,439931.4275,-218401.5146,468855.5092,-232943.7708,-1,-1,-1,-1,14168,0.2048192771,0.2173913043,1.0,0.3191489362,0.306122449,1.0,0.3725490196,0.2258064516,0.59375
/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_2_0/0_0,40,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.2157004537867089| 'lambda': 16.162530388793858| 'nu': 0.04848759116638157| 'no_of_leaves': 40| 'no_of_hybrids': 4| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,1,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_2_0/0_0_true_network.nw,0.5,207.545,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_2_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,8244.940999999999,True,4.0,439057.0770000001,-217937.6009,439137.0306,-217977.5777,468855.5092,-232943.7708,-1,-1,-1,-1,14168,0.06097560976,0.1136363636,1.0,0.1739130435,0.1739130435,1.0,0.1739130435,0.09195402299,0.4406779661
/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_30_0/0_0,40,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.7349540784644762| 'lambda': 5.188283510229463| 'nu': 0.01556485053068839| 'no_of_leaves': 40| 'no_of_hybrids': 4| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_30_0/0_0_true_network.nw,0.5,264.384,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_30_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,3879.054,True,3.0,863372.8089,-430095.4668,865625.3028,-431248.4523,898885.6716,-447958.852,-1,-1,-1,-1,15998,0.05714285714,0.1777777778,1.0,0.4565217391,0.1777777778,1.0,0.2708333333,0.1460674157,0.3636363636
/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_30_0/0_0,40,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.7349540784644762| 'lambda': 5.188283510229463| 'nu': 0.01556485053068839| 'no_of_leaves': 40| 'no_of_hybrids': 4| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_30_0/0_0_true_network.nw,0.5,264.384,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_30_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,4189.793,True,3.0,863372.808,-430095.4664,865625.306,-431248.4538,898885.6716,-447958.852,-1,-1,-1,-1,15998,0.05714285714,0.1777777778,1.0,0.4565217391,0.1777777778,1.0,0.2708333333,0.1460674157,0.3636363636
/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_31_0/0_0,40,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.7630921573608059| 'lambda': 6.663745671872241| 'nu': 0.01999123701561672| 'no_of_leaves': 40| 'no_of_hybrids': 4| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_31_0/0_0_true_network.nw,0.5,287.897,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_31_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,13921.343,True,4.0,653017.8439,-324917.9843,653138.1712,-324978.148,679467.3502,-338249.6913,-1,-1,-1,-1,15925,0.0,0.1363636364,1.0,0.373015873,0.2708333333,1.0,0.2708333333,0.1555555556,0.2641509434
/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_31_0/0_0,40,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.7630921573608059| 'lambda': 6.663745671872241| 'nu': 0.01999123701561672| 'no_of_leaves': 40| 'no_of_hybrids': 4| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_31_0/0_0_true_network.nw,0.5,287.897,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_31_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,12853.52,True,4.0,653017.8439,-324917.9843,653346.6845,-325082.4046,679467.3502,-338249.6913,-1,-1,-1,-1,15925,0.0,0.1363636364,1.0,0.373015873,0.2708333333,1.0,0.2708333333,0.1555555556,0.2641509434
/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_32_0/0_0,40,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.3093939044760845| 'lambda': 15.353507170424493| 'nu': 0.04606052151127348| 'no_of_leaves': 40| 'no_of_hybrids': 4| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_32_0/0_0_true_network.nw,0.5,208.74099999999999,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_4_run_32_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,31124.775,True,4.0,476442.784,-236630.4544,476505.1374,-236661.6311,510128.2985,-253580.1654,-1,-1,-1,-1,14852,0.0,0.1590909091,1.0,0.4285714286,0.2173913043,1.0,0.25,0.1348314607,0.2641509434
